篯 jian1 "钱 qian2, 钅 jin1, 二 er4, 戋 jian1, 戈 ge1, 弋 yi4"  尖奸歼坚间肩艰监兼煎菅笺犍湔缄搛 3560  
簉 zao4 "造 zao4, 辶 chuo4, 告 gao4, 口 kou3"  皂灶造噪燥躁唣慥𥖨 3561 "簉 zao4 deputy; subordinate; concubine
簉室 zao4shi4 concubine" 
鼽 qiu2 "鼻 bi2, 自 zi4, 目 mu4, 囗 wei2, 畀 bi4, 田 tian2, 十 shi2, 九 jiu3"  囚求球犰虬泅俅酋逑赇遒巯裘訄𨱇璆 3562 "鼽 qiu2 congested nose" 
衠 zhun1 "行 xing2, 彳 chi4, 亍 chu4, 丁 ding1, 真 zhen1, 十 shi2, 具 ju4, 三 san1, 二 er4, 八 ba1"  谆肫窀 3563  
盦 an1 "今 jin1, 酉 you3, 西 xi1, 皿 min3"  安氨庵鞍桉谙鹌垵𩽾 3564 "盦 an1 container" 
螣 teng2 "月 yue4, 夫 fu1, 二 er4, 人 ren2, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  疼腾誊藤滕縢䲢 3565 "螣 teng2 flying dragon" 
縢 teng2 "月 yue4, 夫 fu1, 二 er4, 人 ren2, 糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  疼腾誊藤滕螣䲢 3566 "縢 teng2 bind; cord; tie up" 
鲰 zou1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 取 qu3, 耳 er3, 又 you4"  邹诹陬驺鄹 3567 "鲰 zou1 minnows; small fish" 
鲺 shi1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 虱 shi1, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  尸失师诗狮施湿虱蓍邿鸤䴓浉酾𫚕 3568  
𫗴 zhan1 "饣 shi2, ⺈ yi4, 亶 dan3, 亠 tou2, 回 hui2, 囗 wei2, 口 kou3, 旦 dan4, 日 ri4"  沾毡粘瞻旃詹谵栴鹯鳣 3569 "𫗴 zhan1 thick congee" 
亸 duo3 "享 xiang3, 亠 tou2, 口 kou3, 子 zi3, 了 liao3, 单 dan1, 日 ri4, 囗 wei2, 十 shi2"  朵垛躲哚埵 3570 "亸 duo3 hang down" 
癀 huang2 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 黄 huang2, 卄 nian4, 十 shi2, 由 you2, 日 ri4, 囗 wei2, 八 ba1"  皇黄凰惶煌蝗簧隍遑徨湟潢璜篁蟥鳇 3571  
瘭 biao1 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 票 piao4, 口 kou3, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  标彪杓飑骠膘飙镖镳骉幖熛儦藨瀌 3572 "瘭 biao1 whitlow" 
𬸦 zhuo2 "族 zu2, 矢 shi3, 大 da4, 人 ren2, 鸟 niao3, 乌 wu1, 马 ma3"  灼茁卓浊酌啄琢斫浞诼擢濯镯汋叕䓬 3573 "𬸦 zhuo2 phoenix; river gull" 
羱 yuan2 "羊 yang2, 䒑 cao3, 原 yuan2, 厂 chang3, 白 bai2, 日 ri4, 囗 wei2, 小 xiao3, 八 ba1"  元园员袁原圆援缘猿源沅垣爰鼋湲媛 3574 "羱 yuan2 large-horned wild goat
羱羊 yuan2yang2 ibex" 
糒 bei4 "米 mi3, 木 mu4, 十 shi2"  贝狈备背倍悖被辈惫孛邶钡焙蓓碚褙 3575 "糒 bei4 food for a journey; cakes" 
燋 jiao1 "火 huo3, 人 ren2, 焦 jiao1, 隹 zhui1, 亠 tou2, 土 tu3, 十 shi2, 灬 huo3"  交郊浇娇骄胶椒焦跤蕉礁艽茭姣蛟鲛 3576 "燋 jiao1 to cauterize; to scorch" 
熻 xi1 "火 huo3, 人 ren2, 翕 xi1, 合 he2, 口 kou3, 羽 yu3, 习 xi2, ㇀ ti2"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 3577  
燊 shen1 "焱 yan4, 火 huo3, 人 ren2, 木 mu4, 十 shi2"  申伸身呻绅深诜莘砷娠屾侁珅𬳽甡鲹 3578 "燊 shen1 brisk; vigorous (of fire)" 
燚 yi4 "炎 yan2, 火 huo3, 人 ren2"  亿义艺忆议屹亦异抑邑役译易绎疫益 3579 "燚 yi4 to blaze" 
燏 yu4 "火 huo3, 人 ren2, 矞 yu4, 矛 mao2, 予 yu3, 龴 jue2, 冏 jiong3, 八 ba1, 口 kou3"  玉芋郁育狱浴预域欲遇喻御寓裕愈誉 3580 "燏 yu4 radiance of fire" 
濩 huo4 "氵 shui3, ㇀ ti2, 艹 cao3, 十 shi2"  或货获祸惑霍豁镬藿嚯蠖㸌 3581 "濩 huo4 cook; dashing of water" 
濋 chu3 "氵 shui3, ㇀ ti2, 楚 chu3, 林 lin2, 木 mu4, 十 shi2, 疋 shu1, 人 ren2"  础储楚杵楮褚𬺓 3582  
澽 ju4 "氵 shui3, ㇀ ti2, 豦 qu2, 虍 hu1, 七 qi1, 豕 shi3"  巨句拒具炬俱剧据距惧锯聚讵苣倨犋 3583 "澽 ju4 (name of a river in shaanxi province)" 
澴 huan2 "氵 shui3, ㇀ ti2, 罒 wang3, 囗 wei2"  还环郇洹桓萑圜寰缳鹮鬟荁峘𬘫貆锾 3584 "澴 huan2 to return (of waves)" 
澭 yong1 "氵 shui3, ㇀ ti2, 雍 yong1, 亠 tou2"  佣拥庸痈邕雍墉慵镛壅臃鳙饔鄘 3585  
澼 pi4 "氵 shui3, ㇀ ti2, 辟 pi4, 辛 xin1, 立 li4, 亠 tou2, 䒑 cao3, 十 shi2"  屁辟僻譬埤淠睥媲甓䴙 3586 "澼 pi4 bleach; to clean" 
憺 dan4 "忄 xin1, 詹 zhan1, ⺈ yi4, 厂 chang3, 八 ba1, 言 yan2, 亠 tou2, 口 kou3"  旦但诞淡弹蛋氮萏啖惮澹膻𫢸疍 3587 "憺 dan4 peace" 
懔 lin3 "忄 xin1, 禀 bing3, 亠 tou2, 回 hui2, 囗 wei2, 口 kou3, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  凛廪檩 3588 "懔 lin3 fear" 
黉 hong2 "黄 huang2, 卄 nian4, 十 shi2, 由 you2, 日 ri4, 囗 wei2, 八 ba1"  弘红宏虹洪鸿闳泓竑蕻玒纮荭翃𫟹𬭎 3589 "黉 hong2 school
黉舍 hong2she4 school building; school" 
嬛 qiong2 "女 nü3, 罒 wang3, 囗 wei2"  穷琼邛茕穹筇蛩䓖銎 3590 "嬛 qiong2 (literary) alone
嫏嬛 lang2huan2 mythical place where the celestial emperor stores his books; (fig.) library
琅嬛 lang2huan2 mythical fairy realm" 
鹨 liu4 "翏 liu4, 羽 yu3, 习 xi2, ㇀ ti2, 彡 shan1, 鸟 niao3, 乌 wu1, 马 ma3"  六遛 3591 "鹨 liu4 pipit (genus anthus)" rare
翯 he4 "羽 yu3, 习 xi2, ㇀ ti2, 高 gao1, 亠 tou2, 口 kou3"  贺赫褐鹤壑垎隺熇 3592 "翯 he4 glistening plumage of birds" 
𫄷 yi4 "纟 si1, ㇀ ti2, 意 yi4, 音 yin1, 立 li4, 亠 tou2, 䒑 cao3, 日 ri4, 囗 wei2, 心 xin1"  亿义艺忆议屹亦异抑邑役译易绎疫益 3593  
璱 se4 "瑟 se4, 王 wang2, 土 tu3, 十 shi2, 必 bi4, 心 xin1"  色涩瑟塞啬铯穑 3594 "璱 se4 bright (of jade)" 
𤩽 huan2 "献 xian4, 南 nan2, 十 shi2, 犬 quan3, 大 da4, 人 ren2"  还环郇洹桓萑圜寰缳鹮鬟荁峘𬘫貆锾 3595  
璬 jiao3 "敫 jiao3, 白 bai2, 日 ri4, 囗 wei2, 方 fang1, 万 wan4, 攵 pu1, 乂 yi4"  角侥狡饺绞脚搅剿缴佼铰皎湫敫恔 3596 "璬 jiao3 jade pendant; jade ornament" 
璮 tan3 "亶 dan3, 亠 tou2, 回 hui2, 囗 wei2, 口 kou3, 旦 dan4, 日 ri4"  坦毯忐钽袒菼 3597 "璮 tan3 a kind of jade" 
髽 zhua1 "髟 biao1, 三 san1, 二 er4, 彡 shan1, 坐 zuo4, 土 tu3, 十 shi2, 从 cong2, 人 ren2"  抓 3598 "髽 zhua1 dress the hair" rare
擿 ti1 "扌 shou3, ㇀ ti2, 辶 chuo4, 亠 tou2, 古 gu3, 十 shi2, 口 kou3"  剔梯踢锑䏲䴘 3599 "擿 ti1 to select; to nitpick; to expose" 
薿 ni3 "艹 cao3, 十 shi2, 疑 yi2, 龴 jue2, 疋 shu1, 人 ren2"  拟你旎 3600 "薿 ni3 luxuriant (of plants)" 
薸 piao1 "艹 cao3, 十 shi2, 漂 piao1, 氵 shui3, ㇀ ti2, 票 piao4, 口 kou3, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  漂飘剽缥螵 3601 "薸 piao1 duckweed" 
檑 lei2 "木 mu4, 十 shi2, 雷 lei2, 田 tian2, 囗 wei2"  雷擂嫘缧镭羸礌罍 3602 "檑 lei2 logs rolled down in defense of city" 
櫆 kui2 "木 mu4, 十 shi2, 魁 kui2, 鬼 gui3, 田 tian2, 囗 wei2, 儿 er2, 厶 si1, 斗 dou4, ㇀ ti2"  葵魁奎逵馗揆喹暌睽蝰夔骙戣 3603 "櫆师 kui2shi1 polaris; the north star" 
醨 li2 "酉 you3, 西 xi1, 离 li2, 亠 tou2, 凶 xiong1, 凵 kan3, 禸 rou2, 厶 si1"  厘狸离梨犁漓璃黎篱骊鹂喱蓠蜊缡嫠 3604 "醨 li2 dregs of wine" 
繄 yi1 "殹 yi4, 医 yi1, 矢 shi3, 大 da4, 人 ren2, 殳 shu1, 又 you4, 糸 mi4, 幺 yao1, 厶 si1, 小 xiao3, 八 ba1"  一伊衣医依壹祎咿铱猗揖漪噫黟洢 3605 "繄 yi1 interj.; sighing sound" 
磹 dian4 "石 shi2, 口 kou3, 覃 tan2, 早 zao3, 日 ri4, 囗 wei2, 十 shi2"  电佃甸店玷垫淀惦奠殿坫钿靛簟癜阽 3606 "磹 dian4 stone wedge" 
磻 pan2 "石 shi2, 口 kou3, 番 fan1, 米 mi3, 木 mu4, 十 shi2, 田 tian2, 囗 wei2"  盘爿磐蹒蟠槃 3607 "磻 pan2 name of a river in shaanxi" 
瞫 shen3 "目 mu4, 囗 wei2, 覃 tan2, 口 kou3, 早 zao3, 日 ri4, 十 shi2"  沈审婶哂谂矧 3608  
瞵 lin2 "目 mu4, 囗 wei2, 米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1"  邻林临淋琳磷鳞啉粼嶙遴璘霖辚麟箖 3609 "瞵 lin2 to stare at" 
蹐 ji2 "脊 ji3, 月 yue4"  及吉级极即急疾棘集辑嫉藉籍岌汲佶 3610 "蹐 ji2 walk with short steps" 
蟏 xiao1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 萧 xiao1, 艹 cao3, 十 shi2, 肃 su4"  消宵萧硝销箫潇霄嚣枭枵哓骁逍鸮绡 3611 "蟏 xiao1 long-legged spider
蟏蛸 xiao1shao1 long-jawed orb weaver, aka long-jawed spider (family tetragnathidae)" 
㘎 han3 "口 kou3, 阚 kan4, 门 men2, 敢 gan3, 耳 er3, 攵 pu1, 乂 yi4"  罕喊蔊 3612 "㘎 han3 (literary) (of a tiger) to growl; to roar" 
𬭳 xi3 "钅 jin1, 二 er4, 喜 xi3, 十 shi2, 豆 dou4, 䒑 cao3, 口 kou3"  洗徙喜玺铣葸屣禧枲蓰憙𬶮 3613 "𬭳 xi3 seaborgium (chemistry)" 
𬭶 hei1 "钅 jin1, 二 er4, 黑 hei1, 土 tu3, 十 shi2, 口 kou3, 灬 huo3"  黑嘿 3614 "𬭶 hei1 hassium (chemistry)" rare
𫔍 fan2 "钅 jin1, 二 er4, 番 fan1, 米 mi3, 木 mu4, 十 shi2, 田 tian2, 囗 wei2"  凡矾烦繁钒樊璠燔蘩氾墦𬸪蹯 3615 "𫔍 fan2 vanadium" 
𬭸 lin2 "钅 jin1, 二 er4, 米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1"  邻林临淋琳磷鳞啉粼嶙遴璘霖辚麟箖 3616 "𬭸 lin2 phosphonium" 
𨱔 zun1 "钅 jin1, 二 er4, 尊 zun1, 酋 qiu2, 酉 you3, 西 xi1, 寸 cun4"  尊遵樽鳟嶟 3617 "𨱔 zun1 butt end of spear" 
𬭼 sui4 "钅 jin1, 二 er4, 遂 sui4, 辶 chuo4, 豕 shi3"  岁祟遂碎隧穗谇燧邃璲𫟦穟襚旞 3618 "𬭼 sui4 speculum" 
𫔎 jue2 "钅 jin1, 二 er4, 矞 yu4, 矛 mao2, 予 yu3, 龴 jue2, 冏 jiong3, 八 ba1, 口 kou3"  决诀觉绝倔掘崛爵孓抉玦珏桷厥谲蕨 3619  
矰 zeng1 "矢 shi3, 大 da4, 人 ren2, 曾 ceng2"  增憎缯罾鄫䎖 3620 "矰 zeng1 arrow with a streamer" 
穙 pu2 "禾 he2, 木 mu4, 十 shi2, 菐 pu2, 业 ye4, 䒑 cao3, 夫 fu1, 二 er4, 人 ren2"  仆菩葡蒲匍莆璞濮蒱酺墣镤 3621  
穜 tong2 "禾 he2, 木 mu4, 十 shi2, 童 tong2, 立 li4, 亠 tou2, 䒑 cao3, 里 li3, 田 tian2, 囗 wei2, 土 tu3"  同彤桐铜童瞳佟茼砼酮僮潼仝峂𫍣哃 3622 "穜 tong2 early-planted late-ripening grain" 
穟 sui4 "禾 he2, 木 mu4, 十 shi2, 遂 sui4, 辶 chuo4, 豕 shi3"  岁祟遂碎隧穗谇燧邃璲𫟦𬭼襚旞 3623 "穟 sui4 ear of grain" 
簕 le4 "勒 le4, 革 ge2, 力 li4"  乐勒仂叻泐鳓 3624 "簕竹 le4zhu2 spiny bamboo (bambusa blumeana)" 
簃 yi2 "移 yi2, 禾 he2, 木 mu4, 十 shi2, 多 duo1, 夕 xi1"  仪夷怡宜贻姨胰移遗疑匜圯沂诒迤饴 3625 "簃 yi2 small house connected to large one" 
簏 lu4 "鹿 lu4, 广 guang3, 厂 chang3, 比 bi3, 匕 bi3"  陆录赂鹿绿禄碌路露辂渌逯箓漉辘戮 3626 "簏 lu4 box; basket" 
儦 biao1 "麃 biao1, 鹿 lu4, 广 guang3, 厂 chang3, 比 bi3, 匕 bi3, 灬 huo3"  标彪杓飑骠膘飙镖镳骉幖熛瘭藨瀌 3627 "儦 biao1 walking to and fro" 
魋 tui2 "鬼 gui3, 田 tian2, 囗 wei2, 十 shi2, 儿 er2, 厶 si1, 隹 zhui1, 亠 tou2, 土 tu3"  颓𬯎 3628  rare
斶 chu4 "斤 jin1, 蜀 shu3, 罒 wang3, 囗 wei2"  处畜触矗怵绌俶搐黜亍琡憷 3629  
艚 cao2 "舟 zhou1, 曹 cao2, 曲 qu1, 曰 yue1, 囗 wei2"  曹槽嘈漕螬𥕢 3630 "艚 cao2 seagoing junk" 
𬸪 fan2 "番 fan1, 米 mi3, 木 mu4, 十 shi2, 田 tian2, 囗 wei2, 鸟 niao3, 乌 wu1, 马 ma3"  凡矾烦繁钒樊璠燔蘩氾墦𫔍蹯 3631 "𬸪 fan2 water-hen; gallinula" 
谿 xi1 "奚 xi1, 谷 gu3, 八 ba1, 人 ren2, 口 kou3"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 3632  
䲠 chun1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 春 chun1, 日 ri4"  春椿蝽堾瑃 3633  
𬶟 la4 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 剌 la2, 束 shu4, 木 mu4, 口 kou3, 刂 dao1"  腊蜡辣剌瘌镴蝲 3634  
鲾 bi1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2"  逼 3635 "鲾 bi1 the ponyfishes, aka slipmouths (leiognathidae, a family of fishes in the order perciformes)" rare
𬶠 lian4 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 柬 jian3, 束 shu4, 木 mu4, 口 kou3"  练炼恋链殓楝潋瑓 3636  
鲿 chang2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 尝 chang2, 冖 mi4, 云 yun2, 二 er4, 厶 si1"  肠尝常偿苌徜嫦 3637 "鲿 chang2 bagridae (catfish family)" 
鳁 wen1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 日 ri4, 皿 min3"  温瘟榅辒蕰 3638 "鳁 wen1 sardine" 
鳂 wei1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 畏 wei4"  危威偎微薇巍逶隈葳煨溦 3639  
鳈 quan2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 泉 quan2, 白 bai2, 日 ri4, 水 shui3"  权全泉拳痊诠荃铨筌蜷醛鬈颧佺辁婘 3640 "鳈 quan2 fish of genus sarcocheilichthys (a genus of cyprinid fishes found in eastern asia)" 
鳉 jiang1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 将 jiang1, ㇀ ti2"  江姜浆僵缰疆豇礓茳 3641  
獯 xun1 "犭 quan3, 熏 xun1"  勋熏埙薰曛醺𫄸 3642  
䗪 zhe4 "庶 shu4, 广 guang3, 厂 chang3, 廿 nian4, 卄 nian4, 十 shi2, 灬 huo3, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  这浙蔗柘鹧 3643 "䗪 zhe4 chinese ground beetle (eupolyphaga sinensis)" 
馘 guo2 "首 shou3, 或 huo4, 戈 ge1, 弋 yi4, 口 kou3, ㇀ ti2"  国帼虢𬇹腘 3644 "馘 guo2 (literary) to cut off the left ear of a slain enemy; the severed ear of a slain enemy
馘首 guo2shou3 (of a headhunter) to sever a head" 
襕 lan2 "衤 yi1, 阑 lan2, 门 men2, 柬 jian3, 束 shu4, 木 mu4, 十 shi2, 口 kou3"  兰拦栏婪蓝澜篮岚阑谰褴斓镧𬒗 3645  
襚 sui4 "衤 yi1, 遂 sui4, 辶 chuo4, 豕 shi3"  岁祟遂碎隧穗谇燧邃璲𫟦𬭼穟旞 3646 "襚 sui4 grave-clothes" 
𬶨 ji4 "既 ji4, 旡 ji4, 鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2"  计记纪技忌际妓季剂迹济既继祭寄寂 3647  
螱 wei4 "尉 wei4, 尸 shi1, 示 shi4, 二 er4, 小 xiao3, 八 ba1, 寸 cun4, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  卫未位味畏胃谓尉喂猬蔚慰魏渭霨硙 3648  
甓 pi4 "辟 pi4, 辛 xin1, 立 li4, 亠 tou2, 䒑 cao3, 十 shi2, 瓦 wa3"  屁辟僻譬埤淠睥媲澼䴙 3649 "甓 pi4 glazed tile" 
嬬 xu1 "女 nü3, 需 xu1, 而 er2"  吁须虚墟需盱胥顼媭嘘魆𬣙旴谞欻𦈡 3650 "嬬 xu1 mistress, concubine; weak" 
𦈡 xu1 "纟 si1, ㇀ ti2, 需 xu1, 而 er2"  吁须虚墟需盱胥顼媭嘘魆𬣙旴谞欻 3651 "𦈡 xu1 multicolored silk; piece of silk torn in two, used to verify the holder's identity by matching up the two halves" 
𫄸 xun1 "纟 si1, ㇀ ti2, 熏 xun1"  勋熏埙薰曛醺獯 3652 "𫄸 xun1 crimson" 
瓀 ruan3 "需 xu1, 而 er2"  软阮媆 3653 "瓀 ruan3 opaque; white quartz" 
釐 xi1 "里 li3, 田 tian2, 囗 wei2, 十 shi2, 土 tu3"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 3654  
鬶 gui1 "规 gui1, 夫 fu1, 二 er4, 人 ren2, 见 jian4, 儿 er2, 鬲 ge2, 䒑 cao3"  归龟规闺硅瑰圭妫皈鲑邽珪 3655  
爇 re4 "艹 cao3, 十 shi2, 埶 yi4, 灬 huo3"  热 3656 "爇 re4 heat; to burn" unique
鞳 ta4 "革 ge2, 艹 cao3, 十 shi2, 合 he2, 人 ren2, 口 kou3"  踏蹋挞闼榻阘 3657  
鞮 di1 "革 ge2, 是 shi4, 日 ri4, 囗 wei2"  低堤滴氐镝羝䃅 3658 "鞮 di1 leather shoes" 
𬟁 yi4 "艹 cao3, 十 shi2, 鹝 yi4, 鬲 ge2, 䒑 cao3, 鸟 niao3, 乌 wu1, 马 ma3"  亿义艺忆议屹亦异抑邑役译易绎疫益 3659  
藟 lei3 "艹 cao3, 十 shi2, 畾 lei2, 田 tian2, 囗 wei2"  垒累磊蕾耒诔儡癗 3660 "藟 lei3 bud; creeper; bramble" 
藦 mo2 "艹 cao3, 十 shi2, 摩 mo2, 麻 ma2, 广 guang3, 厂 chang3, 林 lin2, 木 mu4, 手 shou3"  馍摹模膜摩磨蘑魔谟嫫麽嬷 3661 "藦 mo2 metaplexis stauntoni" 
藨 biao1 "艹 cao3, 十 shi2, 麃 biao1, 鹿 lu4, 广 guang3, 厂 chang3, 比 bi3, 匕 bi3, 灬 huo3"  标彪杓飑骠膘飙镖镳骉幖熛瘭儦瀌 3662 "藨 biao1 kind of raspberry" 
鹲 meng2 "蒙 meng2, 艹 cao3, 十 shi2, 冖 mi4, 豕 shi3, 鸟 niao3, 乌 wu1, 马 ma3"  萌蒙盟檬朦虻甍瞢艨𫑡㠓幪礞 3663 "鹲 meng2 tropic bird" 
黡 yan3 "厌 yan4, 厂 chang3, 犬 quan3, 大 da4, 人 ren2, 黑 hei1, 土 tu3, 十 shi2, 口 kou3, 灬 huo3"  衍掩眼演奄兖俨郾偃琰罨魇鼹沇䶮弇 3664 "黡 yan3 black spots on body" 
礞 meng2 "石 shi2, 口 kou3, 蒙 meng2, 艹 cao3, 十 shi2, 冖 mi4, 豕 shi3"  萌蒙盟檬朦虻甍瞢艨𫑡㠓幪鹲 3665 "礞 meng2 (mineral)" 
礌 lei2 "石 shi2, 口 kou3, 雷 lei2, 田 tian2, 囗 wei2, 十 shi2"  雷擂嫘缧镭羸檑罍 3666  
𥖨 zao4 "石 shi2, 口 kou3, 喿 sao4, 品 pin3, 木 mu4, 十 shi2"  皂灶造噪燥躁唣慥簉 3667  
蹢 di2 "亠 tou2, 古 gu3, 十 shi2, 口 kou3"  迪敌涤笛嘀狄籴荻嫡翟𬱖觌髢 3668 "蹢 di2 hoof" 
蹜 suo1 "宿 su4, 宀 mian2, 冖 mi4, 佰 bai3, 百 bai3, 白 bai2, 日 ri4, 囗 wei2"  唆梭嗦缩娑桫睃蓑嗍羧 3669 "蹜 suo1 walk carefully" 
蟫 yin2 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 覃 tan2, 早 zao3, 日 ri4, 囗 wei2, 十 shi2"  吟银淫寅垠狺訚鄞龈夤霪珢硍崟龂 3670  
䗴 ting2 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 筳 ting2, 廷 ting2"  廷亭庭停蜓莛葶婷霆渟 3671  
嚚 yin2 "口 kou3, 臣 chen2"  吟银淫寅垠狺訚鄞龈夤霪珢硍崟龂蟫 3672 "嚚 yin2 insincere; stupid" 
髃 yu2 "骨 gu3, 冖 mi4, 禺 yu2, 日 ri4, 囗 wei2, 禸 rou2, 厶 si1"  于余鱼娱渔隅逾渝愉榆愚舆玙欤妤盂 3673  
镱 yi4 "钅 jin1, 二 er4, 意 yi4, 音 yin1, 立 li4, 亠 tou2, 䒑 cao3, 日 ri4, 囗 wei2, 心 xin1"  亿义艺忆议屹亦异抑邑役译易绎疫益 3674 "镱 yi4 ytterbium (chemistry)" 
酂 zan4 "赞 zan4, 兟 shen1, 先 xian1, 儿 er2, 贝 bei4, 人 ren2, 阝 fu4"  暂赞錾瓒 3675 "酂 zan4 group of 100 families; place name" 
馧 yun1 "香 xiang1, 禾 he2, 木 mu4, 十 shi2, 日 ri4, 囗 wei2, 皿 min3"  晕氲赟煴𫖳 3676  
簠 fu3 "甫 fu3, 皿 min3"  抚甫斧府俯辅脯腐拊釜腑滏黼㕮𫖯 3677 "簠 fu3 basket used in state worship" 
簝 liao2 "小 xiao3, 八 ba1"  辽疗聊僚寥嘹缭獠潦寮燎鹩漻嫽橑 3678  
簰 pai2 "牌 pai2, 片 pian4, 卑 bei1, 白 bai2, 日 ri4, 囗 wei2, 十 shi2"  排徘牌俳 3679 "簰 pai2 bamboo raft" 
鼫 shi2 "鼠 shu3, 臼 jiu4, 石 shi2, 口 kou3"  十石时识实拾食蚀炻埘莳湜鲥祏 3680 "鼫 shi2 long-tailed marmot" 
鼩 qu2 "鼠 shu3, 臼 jiu4, 句 ju4, 口 kou3"  渠劬朐鸲蕖磲璩瞿蘧氍癯衢灈蠼 3681 "鼩鼱 qu2jing1 shrew (zoology)" 
皦 jiao3 "白 bai2, 日 ri4, 囗 wei2, 敫 jiao3, 方 fang1, 万 wan4, 攵 pu1, 乂 yi4"  角侥狡饺绞脚搅剿缴佼铰皎湫敫恔璬 3682 "皦 jiao3 sparkling; bright" 
臑 nao4 "月 yue4, 需 xu1, 而 er2"  闹淖 3683 "臑 nao4 biceps (in chinese medicine)" rare
䲢 teng2 "月 yue4, 鲞 xiang3, 夫 fu1, 二 er4, 人 ren2, 鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2"  疼腾誊藤滕螣縢 3684  
鳑 pang2 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 旁 pang2, 亠 tou2, 冖 mi4, 方 fang1, 万 wan4"  庞旁螃彷逄 3685 "鳑鲏 pang2pi2 small carp (rhodeus sinensis and other spp.)" 
鳒 jian1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 兼 jian1, 䒑 cao3, 卄 nian4, 八 ba1"  尖奸歼坚间肩艰监兼煎菅笺犍湔缄搛 3686 "鳒 jian1 flounder; flatfish" 
鹱 hu4 "鸟 niao3, 乌 wu1, 马 ma3, 艹 cao3, 十 shi2"  互户护沪怙戽祜笏瓠扈冱昈岵鄠嫭 3687 "鹱 hu4 (bound form) bird of the procellariidae family, which includes shearwaters, gadfly petrels etc" 
鹯 zhan1 "亶 dan3, 亠 tou2, 回 hui2, 囗 wei2, 口 kou3, 旦 dan4, 日 ri4, 鸟 niao3, 乌 wu1, 马 ma3"  沾毡粘瞻旃詹谵栴𫗴鳣 3688 "鹯 zhan1 sparrow hawk; swift" 
癗 lei3 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 雷 lei2, 田 tian2, 囗 wei2, 十 shi2"  垒累磊蕾耒诔儡藟 3689  
𦒍 tong2 "童 tong2, 立 li4, 亠 tou2, 䒑 cao3, 里 li3, 田 tian2, 囗 wei2, 十 shi2, 土 tu3, 羽 yu3, 习 xi2, ㇀ ti2"  同彤桐铜童瞳佟茼砼酮僮潼仝峂𫍣哃 3690  
旞 sui4 "遂 sui4, 辶 chuo4, 豕 shi3"  岁祟遂碎隧穗谇燧邃璲𫟦𬭼穟襚 3691  
翷 lin2 "米 mi3, 木 mu4, 十 shi2, 舛 chuan3, 夕 xi1, 羽 yu3, 习 xi2, ㇀ ti2"  邻林临淋琳磷鳞啉粼嶙遴璘霖辚麟箖 3692  
冁 chan3 "单 dan1, 日 ri4, 囗 wei2, 十 shi2, 展 zhan3, 尸 shi1, 卄 nian4"  产铲阐谄骣旵浐啴蒇𬊤 3693 "冁 chan3 smilingly" 
䎖 zeng1 "曾 ceng2, 羽 yu3, 习 xi2, ㇀ ti2"  增憎缯罾鄫矰 3694  
