惮 dan4 "zhi2 que4 bing3 yong4 dan4" ⿰忄单 "惮,dan4,dread; fear; dislike" 5581
窕 tiao3 "xie2 bai4 biao1 tiao3 qu3" ⿱穴兆 "窕,tiao3,quiet and secluded; gentle, graceful, and elegant
窈窕 yao3tiao3 sweet, fair, and graceful (of a woman); a seductive woman; secluded (bower)" 5582
谌 chen2 "ken3 qing2 lin3 chen2 dia3" ⿰讠甚 "谌,chen2,faithful; sincere" 5583
皲 jun1 "ba1 zhong1 bo3 jun1 song4" ⿰军皮 "皲,jun1,to chap" 5584
袷 qia1 "he2 nan2 qia1 xin3 peng1" ⿰衤合  5585
裉 ken4 "ken4 man2 lan2 beng3 ben4" ⿰衤艮 "裉,ken4,side seam in an upper garment" 5586
谔 e4 "lu3 juan4 zhuai4 e4" ⿰讠咢 "谔,e4,honest speech" 5587
谖 xuan1 "xuan1 huo1 pin1 bi4 chuang4" ⿰讠爰 "谖,xuan1,to deceive; to forget" 5588
谝 pian3 "pian3 chen2 shang4 sha4 tie1" ⿰讠扁 "谝,pian3,to brag" 5589
逯 lu4 "tu2 mei2 zhu1 beng3 lu4" ⿺辶录 "逯,lu4,to walk cautiously; to walk aimlessly" 5590
郿 mei2 "ge4 ling4 cu2 bei mei2" ⿰眉阝  5591
隈 wei1 "wei1 gou4 gong4 kuang4 dong3" ⿰阝畏 "隈,wei1,bay; cove" 5592
粜 tiao4 "tiao4 ling3 duo1 yu4 mao2" ⿱出米 "粜,tiao4,to sell grain" 5593
隍 huang2 "huang2 ta3 xiu4 la qie1" ⿰阝皇 "隍,huang2,dry moat; god of city" 5594
隗 wei3 "sheng2 nai4 xiu3 wei3 fa3" ⿰阝鬼 "隗,wei3,eminent; lofty" 5595
胬 nu3 "nu3 ai3 xi2 yi3 shao3" ⿱奴肉  5596
恿 yong3 "yong3 su4 shan4 mang2 shou4" ⿱甬心 "恿,yong3,to urge; to incite
怂恿 song3yong3 to instigate; to incite; to urge; to encourage" 5597
欸 "ai3, ê1, ê2, ê3, ê4" "zou4 ai3 liu1 bu3 weng3" ⿰矣欠  5598
骐 qi2 "mai2 guai4 qi2 song3 chao3" ⿰马其 "骐,qi2,piebald horse" 5599
绱 shang4 "luo3 yu2 shai4 shang4 yong1" ⿰纟尚 "绱,shang4,to sole a shoe" 5600
骒 ke4 "se4 yang3 yi2 ke4 tian4" ⿰马果 "骒,ke4,(bound form) (of a horse, mule, camel etc) female" 5601
绲 gun3 "shao2 gun3 zuan3 niao4 zhou1" ⿰纟昆 "绲,gun3,cord; embroidered sash; to sew" 5602
骓 zhui1 "zhui1 han1 gang3 man2 huo3" ⿰马隹 "骓,zhui1,(literary) piebald horse" 5603
绶 shou4 "kai3 shou4 geng1 de1 kao1" ⿰纟受 "绶,shou4,cord on a seal" 5604
绻 quan3 "mi2 na4 quan3 wu4 fen1" ⿰纟卷 "绻,quan3,bound in a league
缱绻 qian3quan3 in love and inseparable" 5605
骖 can1 "bang4 can1 wo1 xuan4 shi" ⿰马参 "骖,can1,outside horses of a team of 4" 5606
耠 huo1 "chuang3 zai1 huo1 lie4 xun4" ⿰耒合 "耠,huo1,a hoe; to hoe; to loosen the soil with a hoe" 5607
琫 beng3 "pen1 cang2 bie1 beng3 pei1" ⿰𤣩奉 "琫,beng3,gem ornament of scabbard" 5608
琨 kun1 "luo1 ci4 kun1 ai4 bai2" ⿰𤣩昆 琨,kun1,(jade) 5609
琮 cong2 "zao1 cong2 e2 xu li3" ⿰𤣩宗  5610
琯 guan3 "shou1 chuang1 guan3 kou4 lie4" ⿰𤣩官 "琯,guan3,mus. instr.; to polish jade or gold" 5611
琚 ju1 "niu1 ni2 ju1 ba4 re3" ⿰𤣩居 "琚,ju1,ornamental gems for belt" 5612
鼋 yuan2 "sen1 men2 qi1 xu3 yuan2" ⿱元黾 "鼋,yuan2,sea turtle" 5613
揳 xie1 "zan1 ning2 xie1 chuang2 niu2" ⿰扌契 "揳,xie1,to hammer in (a nail); to drive (a wedge)" 5614
堞 die2 "you2 yao1 die2 nang4 miao1" ⿰土枼 堞,die2,battlements 5615
揸 zha1 "zha1 ding3 niang2 kai3 ying2" "⿰扌查 or ⿰扌査" "揸,zha1,to stretch fingers out" 5616
揠 ya4 "ya4 fu2 quan3 pin1 gu1" ⿰扌匽 "揠,ya4,to eradicate; to pull up" 5617
堙 yin1 "zhai1 dian4 zen3 yin1 han1" ⿰土垔 "堙,yin1,bury; mound; to dam; close; to block" 5618
趄 "ju1, qie4" "qiong2 ju1 ting2 ting3 ao1" ⿺走且 "趔趄 lie4qie5 to stagger; to stumble; to reel" 5619
塄 leng2 "po3 peng3 leng2 yan2 wan1" "⿰土𬙙 or ⿰土⿱罒方" "塄,leng2,elevated bank around a field" 5620
耋 die2 "die2 de2 zao2 ban4 kun4" ⿱老至 "耋,die2,aged; in one's eighties" 5621
揄 yu2 "sheng4 de2 nong2 yu2 mian2" ⿰扌俞 "揄,yu2,to draw out; to let hanging
揶揄 ye2yu2 to mock; to ridicule" 5622
蛩 qiong2 "huo3 qiong2 cou4 rang3 min3" ⿱巩虫 "蛩,qiong2,anxious; grasshopper; a cricket" 5623
塆 wan1 "fen1 wan1 guai1 lou4 huang2" ⿰土弯 "塆,wan1,col; gully" 5624
揆 kui2 "kui2 shi1 tao1 lan3 zhai4" ⿰扌癸 "揆,kui2,consider; estimate" 5625
掾 yuan4 "ning2 nai4 yuan4 yuan1 fang4" ⿰扌彖 掾,yuan4,official 5626
葚 "ren4, shen4" "ren4 bing1 che1 han4 tang2" ⿰艹甚  5627
靰 wu4 "hong4 wu4 huan4 tou2 quan3" ⿰革兀 "靰,wu4,leg warmer" 5628
靸 sa3 "pang1 gong4 ben1 meng4 sa3" ⿰革及 "靸,sa3,to wear one's shoes babouche style" 5629
葳 wei1 "can3 kan4 wei1 lü4 wen3" ⿱艹威 葳,wei1,luxuriant 5630
葺 qi4 "you3 bi3 qi4 zhong4 jian3" ⿱艹咠 "葺,qi4,to repair
修葺 xiu1qi4 to repair; to renovate" 5631
葸 xi3 "lin4 kang1 cao1 xi3 ken3" ⿱艹思 "葸,xi3,feel insecure; unhappy" 5632
葩 pa1 "chuang3 pa1 zai4 zhuan1 xun2" ⿱艹皅 "葩,pa1,corolla of flower
奇葩 qi2pa1 exotic flower; (fig.) marvel; prodigy; (slang) weirdo; outlandish" 5633
葶 ting2 "yi1 cheng4 mo2 sen1 ting2" ⿱艹亭 "葶,ting2,draba nemerosa bebe carpa" 5634
蒌 lou2 "bao4 lou2 mian4 nuan3 duo4" ⿱艹娄 "蒌,lou2,arthemisia vulgaris; piper betel" 5635
葭 jia1 "tong2 jian3 fang3 hen3 jia1" ⿱艹叚 "葭,jia1,reed; phragmites communis" 5636
棼 fen2 "feng4 chuang2 fen2 ga4 you3" ⿱林分 "棼,fen2,beams in roof; confused" 5637
椟 du2 "cun2 zei2 ao3 du2 zong1" ⿰木卖 "椟,du2,cabinet; case; casket" 5638
赍 ji1 "cai2 lan4 an1 ji1 guang1" ⿳⿻十从冖贝 "赍,ji1,to present (a gift); to harbor (a feeling); (literary) to harbor (a feeling); (literary) to present as a gift" 5639
椁 guo3 "you3 ao1 ceng1 cang1 guo3" ⿰木享 "椁,guo3,outer coffin" 5640
椪 peng4 "zhe1 ou1 peng4 xi1 zha3" ⿰木並  5641
椐 ju1 "zei2 qu2 dia3 ju1 le4" ⿰木居 "椐,ju1,zelkowa acuminata" 5642
鹁 bo2 "xian4 geng4 han2 shi2 bo2" ⿰孛鸟 鹁,bo2,woodpidgeon 5643
覃 "qin2, tan2" "nao1 qin2 ha1 ran2 dai3" ⿱覀早  5644
酤 gu1 "xu1 gu1 yang1 hui4 la1" ⿰酉古 "酤,gu1,to deal in liquors" 5645
酢 zuo4 "gong3 zuo4 zhao3 la2 bao4" ⿰酉乍 "酢,zuo4,toast to host by guest" 5646
酡 tuo2 "niu1 zhai2 hong4 tuo2 bian3" ⿰酉它 "酡,tuo2,flushed (from drinking)" 5647
鹂 li2 "you4 cu1 zhuang1 men2 li2" ⿰丽鸟 "鹂,li2,chinese oriole
黄鹂 huang2li2 yellow oriole (oriolus chinensis)" 5648
殚 dan1 "ba2 po2 pi2 tai4 dan1" ⿰歹单 "殚,dan1,entirely; to exhaust" 5649
殛 ji2 "ji2 reng2 jue1 ya1 rou4" ⿰歹亟 "殛,ji2,to put to death" 5650
雱 pang1 "pang1 nao1 guai4 leng2 tan4" ⿱雨方  5651
辊 gun3 "gun3 chun3 man3 zhui1 ke4" ⿰车昆 辊,gun3,roller 5652
辋 wang3 "cao3 kui2 ruan3 bian3 wang3" ⿰车罔 "辋,wang3,tire; wheel band" 5653
椠 qian4 "qian4 zuo3 bi4 dao1 zheng4" ⿱斩木 "椠,qian4,wooden tablet; edition" 5654
辎 zi1 "jia2 ling3 bai1 zi1 guo2" ⿰车甾 "辎,zi1,covered wagon; military supply wagon" 5655
睄 shao4 "xu geng4 leng1 shao4 lun3" ⿰目肖 "睄,shao4,(coll.) to glance" 5656
睃 suo1 "cha2 fu2 sao3 chan4 suo1" ⿰目夋 "睃,suo1,to throw a glance at; to peer at" 5657
戢 ji2 "fei3 beng3 ming4 ji2 wai1" ⿰咠戈 "戢,ji2,to restrain oneself; to collect; to hoard; to store up; to cease" 5658
喱 li2 "li2 xiang4 cao3 shang3 ku4" ⿰口厘 "喱,li2,grain (unit of weight, approx. 0.065 grams)" 5659
喹 kui2 "kui2 shen2 na3 dian3 dao2" ⿰口奎  5660
晷 gui3 "kun4 gui3 ban3 lei3 fou3" ⿱日咎 晷,gui3,sundial 5661
喈 jie1 "ai2 lia3 sai4 hua1 jie1" ⿰口皆 "喈,jie1,harmonious (of music)" 5662
跖 zhi2 "zhi2 nuo4 cun3 pi3" ⿰𧾷石  5663
跗 fu1 "tuan4 fu1 deng3 su4 feng2" ⿰𧾷付 "跗,fu1,instep; tarsus" 5664
跞 li4 "ga4 li4 rao3 er4 fei4" ⿰𧾷乐 "跞,li4,move; walk" 5665
跚 shan1 "zai1 m2 shan1 kuang1 cheng1" "⿰𧾷册(GK) or ⿰𧾷冊(HTJ)" "跚,shan1,limp
蹒跚 pan2shan1 to walk unsteadily; to stagger; to lurch; to hobble; to totter" 5666
跎 tuo2 "shao2 tuo2 xiong1 zhuan4 ye3" ⿰𧾷它 "跎,tuo2,to stumble; to waste time
蹉跎 cuo1tuo2 (literary) to slip; (of looks etc) to fade away; (of time) to slip away; to squander (time, opportunities); to dillydally" 5667
跏 jia1 "jia1 tong3 li4 pa4 tou1" ⿰𧾷加 "跏,jia1,to sit cross-legged" 5668
蛱 jia2 "ruo4 gen3 bao1 o1 jia2" ⿰虫夹  5669
蛲 nao2 "ying4 nao2 zai4 ben4 zhuo2" ⿰虫尧 "蛲,nao2,parasitic worm; human pinworm (enterobius vermicularis)" 5670
蛭 zhi4 "zhi4 bian1 shuai3 hun4 lang2" ⿰虫至 "蛭,zhi4,fluke; leech; hirudinea" 5671
蛳 si1 "wang1 liao1 biao1 si1 huan2" ⿰虫师 "蛳,si1,snail
螺蛳 luo2si1 river snail" 5672
蛞 kuo4 "wang3 cen2 qie1 kuo4 ke3" ⿰虫舌 "蛞,kuo4,snail; slug; mole cricket" 5673
蛴 qi2 "you3 jiu1 bian3 zhong4 qi2" ⿰虫齐 "蛴,qi2,larva; maggot" 5674
蛘 yang2 "jie2 pa1 long4 yang2 gu1" ⿰虫羊 "蛘,yang2,a weevil found in rice etc" 5675
喁 "yong2, yu2" "tuo4 can2 yong2 ru3 song3" ⿰口禺  5676
喟 kui4 "ce4 lin4 yuan3 kui4 hua4" ⿰口胃 "喟,kui4,to sigh" 5677
喑 yin1 "chi4 nü3 yin1 m2 guai3" ⿰口音 喑,yin1,mute 5678
嗞 zi1 "xue3 ning2 tou1 wei3 zi1" "⿰口兹(GHT) or ⿰口茲(JK)"  5679
喙 hui4 "dong3 pu2 hui4 quan2 fu1" ⿰口彖 "喙,hui4,beak; snout; mouth; to pant" 5680
嵘 rong2 "zang3 za2 xie3 ge3 rong2" ⿰山荣 "嵘,rong2,lofty
峥嵘 zheng1rong2 towering; lofty and steep (mountains); extraordinary; outstanding" 5681
嵖 cha2 "cao2 biao3 hua1 cha2 lia3" "⿰山查 or ⿰山査"  5682
遄 chuan2 "jia1 chuan2 wei2 kuo4 li1" ⿺辶耑 "遄,chuan2,to hurry; to go to and fro" 5683
詈 li4 "kuai4 nu2 li4 kuo4 tang1" ⿱罒言 "詈,li4,to curse; to scold" 5684
嵎 yu2 "mang3 yu2 xiang4 du1 geng4" ⿰山禺 "嵎,yu2,mountain range" 5685
嵬 wei2 "ni4 xiang3 ma3 wei2 sha2" ⿱山鬼 嵬,wei2,rocky 5686
嵛 yu2 "ye3 yu2 zuo2 yu1 dai4" ⿱山俞 "嵛,yu2,place name in shandong" 5687
嵯 cuo2 "cao3 nü4 cuo2 ting1 pi3" ⿰山差 "嵯,cuo2,lofty (as of mountain)" 5688
嵝 lou3 "shen1 pi3 lou3 tun2 gang3" ⿰山娄 "嵝,lou3,mountain peak" 5689
嵫 zi1 "shu2 tie1 gui1 zi1 nuo2" "⿰山兹(GHT) or ⿰山茲(K or U+2F87F)"  5690
幄 wo4 "zhi1 zao1 xue4 jiu1 wo4" ⿰巾屋 幄,wo4,tent 5691
嵋 mei2 "chan1 ne jia4 den4 mei2" ⿰山眉  5692
赕 dan3 "zhe4 xiao4 dan3 ping2 tuo4" ⿰贝炎 "赕,dan3,(old barbarian dialects) to pay a fine in atonement; river" 5693
铻 wu2 "ku4 wu2 ruan3 men4 zun3" ⿰钅吾 铻,wu2,hoe 5694
铼 lai2 "lai2 nai3 huang4 pa4 jie2" ⿰钅来 "铼,lai2,rhenium (chemistry)" 5695
锆 gao4 "gao4 duo3 beng2 chi1 sui3" ⿰钅告 "锆,gao4,zirconium (chemistry)" 5696
锇 e2 "mo2 ning2 e2 guan3 jia1" ⿰钅我 "锇,e2,osmium (chemistry)" 5697
锏 jian3 "bi4 dao3 jian3 reng2 dai4" ⿰钅间  5698
锑 ti1 "che4 gang4 tian2 luo4 ti1" ⿰钅弟 "锑,ti1,antimony (chemistry)" 5699
锒 lang2 "lang2 huang3 yao3 shua3 le" ⿰钅良 "锒,lang2,chain; ornament" 5700
锔 "ju1, ju2" "tang1 ru2 shao4 huai4 ju1" ⿰钅局  5701
锕 a1 "lei4 hai3 tuan3 zao3 a1" ⿰钅阿 "锕,a1,actinium (chemistry)" 5702
矬 cuo2 "pin1 ti4 ran3 cuo2 lai2" ⿰矢坐 "矬,cuo2,short; dwarfish" 5703
氰 qing2 "lou2 ye1 qing1 qing2 zhun3" ⿹气青 "氰,qing2,cyanogen (cn)2; ethanedinitrile" 5704
毳 cui4 "shen4 you4 qie3 cui4 po2" ⿱毛㲎 "毳,cui4,crisp; brittle; fine animal hair" 5705
犋 ju4 "zhang4 hao4 cou4 ju4 dian1" ⿰牜具 "犋,ju4,unit of animal power (sufficient to pull a plow, harrow etc)" 5706
鹄 "gu3, hu2" "gu3 miao2 zai3 bo3 man1" ⿰告鸟  5707
犍 "jian1, qian2" "ang1 ma2 miao1 jian1 heng4" ⿰牜建  5708
嵇 ji1 "ji1 cun4 bo2 bai2 liao1" ⿰禾⿱尤山 "嵇,ji1,name of a mountain" 5709
稃 fu1 "jian1 biao4 qin1 fu1 ban3" ⿰禾孚 "稃,fu1,husk; outside shell of grain" 5710
稂 lang2 "xi2 lü4 lei3 lang2 xin4" ⿰禾良 "稂,lang2,grass; weeds" 5711
筚 bi4 "shao3 hong1 bi4 dun1 shang3" "⿱𥫗毕 or ⿱笓十" 筚,bi4,wicker 5712
筌 quan2 "lei2 zhang3 xiong4 ci3 quan2" ⿱𥫗全 "筌,quan2,bamboo fish trap" 5713
傈 li4 "ye2 hong1 li4 shang3 pen2" ⿰亻栗  5714
舄 xi4 "tang1 xi4 tian1 shun4 teng1" ⿱臼⿹勹灬 "舄,xi4,shoe; slipper" 5715
傧 bin1 "dui4 ying3 bin1 weng3 xun4" ⿰亻宾 "傧,bin1,best man; to entertain" 5716
徨 huang2 "yin3 hun2 zuan1 huang2 niao3" ⿰彳皇 "徨,huang2,irresolute
彷徨 pang2huang2 to pace back and forth; to hesitate; to be indecisive" 5717
媭 xu1 "tuan4 li3 cha3 xu1 le4" ⿱须女  5718
颌 he2 "he2 pin3 tu1 bo2 zu1" ⿰合页 "颌,he2,maxilla and mandible
下颌 xia4he2 lower jaw; mandible" 5719
翕 xi1 "wen4 guang1 xi1 beng2 ci1" ⿱合羽 "翕,xi1,to open and close (the mouth etc); friendly; compliant" 5720
鹆 yu4 "mei4 liang2 tong1 nang4 yu4" ⿰谷鸟 鹆,yu4,mynah 5721
腈 jing1 "ou3 jing1 pan1 ye3 ma4" ⿰月青 腈,jing1,acrylic 5722
腴 yu2 "qiu2 jin4 xing4 zhan1 yu2" ⿰月臾 "腴,yu2,fat on belly; fertile; rich
丰腴 feng1yu2 full-bodied; well-rounded; fig. fertile land" 5723
腱 jian4 "miao3 ting1 jian4 ku4 fan4" ⿰月建 "腱,jian4,tendon; sinew" 5724
鲀 tun2 "tun2 shen4 die2 sheng4 can3" ⿰鱼屯 "鲀,tun2,pufferfish (family tetraodontidae)" 5725
鲂 fang2 "fang2 rao3 cai4 nu4 qie3" ⿰鱼方 鲂,fang2,bream 5726
猢 hu2 "hu2 hao1 gou4 kuai3 cong2" ⿰犭胡 猢,hu2,monkey 5727
猹 cha2 "yo1 cha2 tian4 bao3 zhuai4" "⿰犭查(G) or ⿰犭査(K)" "猹,cha2,badger-like wild animal" 5728
觚 gu1 "diu1 pan4 gu4 po2 gu1" ⿰角瓜 "觚,gu1,goblet; rule; law" 5729
猱 nao2 "nao2 ni3 hou1 lu kui1" ⿰犭柔 "猱,nao2,macaque (zoology); brisk and nimble; to scratch" 5730
颎 jiong3 "jiong3 zuan3 cuan2 kuai4 tian2" ⿰⿱匕火页 "颎,jiong3,blaze; bright" 5731
飧 sun1 "liu1 fo2 sun1 pin3 dou3" ⿰夕食 "飧,sun1,(literary) supper" 5732
馇 "cha1, zha5" "cha1 zeng4 bu1 cun3 kang4" "⿰饣查 or ⿰饣査"  5733
脔 luan2 "ye2 luan2 juan4 lei4 huo4" ⿱𰁜肉 "脔,luan2,skinny; sliced meat" 5734
裒 pou2 "zeng4 e4 pou2 nai4 mao4" ⿳亠𦥑𧘇 裒,pou2,collect 5735
痨 lao2 "xi1 zhao4 lao2 chun2 hu2" ⿸疒劳 痨,lao2,tuberculosis 5736
痦 wu4 "xian4 kuai4 wu4 zang1 fei3" ⿸疒吾 "痦,wu4,(flat) mole" 5737
痫 xian2 "xian2 dun1 tui3 de2 hu2" ⿸疒闲 "痫,xian2,epilepsy; insanity
癫痫 dian1xian2 epilepsy" 5738
赓 geng1 "tian1 wu1 jia2 geng1 men4" ⿸庚贝 "赓,geng1,to continue (as a song)" 5739
竦 song3 "e2 song3 a1 jue1 bo2" ⿰立束 "竦,song3,respectful; horrified; to raise (one's shoulders); to stand on tiptoe; to crane" 5740
瓿 bu4 "nei3 beng1 chi2 zhong4 bu4" ⿰咅瓦  5741
啻 chi4 "chi4 kuang3 qin3 san1 zhuang4" ⿱帝口 "啻,chi4,(not) just
不啻 bu4chi4 just as; no less than; like (sth momentous); as good as; tantamount to" 5742
颏 "ke1, ke2" "ru3 bin4 mi3 ke1 xiu4" ⿰亥页  5743
鹇 xian2 "xiao2 xian2 hai4 zhe1 luo1" ⿰闲鸟 "鹇,xian2,silver pheasant (phasianus nycthemerus); silver pheasant badge worn by civil officials of the 5th grade" 5744
粞 xi1 "xi1 chuan4 lun2 nü4 dai1" ⿰米西 "粞,xi1,ground rice; thresh rice" 5745
遒 qiu2 "tu3 e4 reng2 sheng2 qiu2" ⿺辶酋 "遒,qiu2,strong; vigorous; robust; to draw near; to come to an end" 5746
孳 zi1 "lou2 zi1 mi4 nu3 luo4" ⿱兹子 "孳,zi1,industrious; produce; bear" 5747
焯 chao1 "yan1 chao1 sao3 liu1 bu4" ⿰火卓 "焯,chao1,to blanch (cooking); to scald" 5748
焜 kun1 "kun1 du4 keng1 bei1 tiao2" ⿰火昆 焜,kun1,brilliant 5749
鹈 ti2 "ka1 ti2 qia4 zun1 mian2" ⿰弟鸟 鹈,ti2,pelican 5750
渫 xie4 "lao2 nou4 lu1 xie4 chan1" ⿰氵枼 "渫,xie4,to get rid of; to discharge; to dredge" 5751
湎 mian3 "rao3 mian3 hun1 shu4 ne4" ⿰氵面 "湎,mian3,drunk
沉湎 chen2mian3 deeply immersed; fig. wallowing in; deeply engrossed in" 5752
湜 shi2 "shi2 kai3 wang1 lü4 ding1" ⿰氵是 "湜,shi2,clear water; pure" 5753
溲 sou1 "tu4 sou1 pang3 liao2 lou1" ⿰氵叟 "溲,sou1,to urinate" 5754
溆 xu4 "xu4 yu4 tuan1 xin3 yang2" ⿰涂又 "溆,xu4,name of a river" 5755
湲 yuan2 "qing1 zhui4 qie4 chong3 yuan2" ⿰氵爰 "湲,yuan2,rushing (water)" 5756
湔 jian1 "shuo4 fang4 nian2 jian1 pai4" ⿰氵前 "湔,jian1,to wash; to redress (a wrong); name of a river" 5757
湉 tian2 "lun1 she1 tian2 lao4 qu2" ⿰氵恬 "湉,tian2,(literary) smoothly flowing, placid (water)" 5758
滁 chu2 "si3 chu2 jin1 jiu4 chang2" ⿰氵除 "滁,chu2,name of a river in anhui" 5759
愦 kui4 "kui4 cha3 sai1 qu2 bian3" ⿰忄贵 "愦,kui4,confused; troubled" 5760
愀 qiao3 "qiao3 ji2 fa2 ci3 tui2" ⿰忄秋 "愀,qiao3,change countenance; worry" 5761
愎 bi4 "la yao1 ke1 bi4 hui3" ⿰忄复 "愎,bi4,perverse; obstinate; willful" 5762
愔 yin1 "zhang4 qiu2 sun1 xie1 yin1" ⿰忄音 "愔,yin1,peaceful; solemn" 5763
喾 ku4 "zhun1 huang3 you2 mu2 ku4" ⿱𰃮告  5764
裢 lian2 "dai4 se4 pang1 lian2 tang1" ⿰衤连 "裢,lian2,pouch hung from belt" 5765
裎 "cheng2, cheng3" "hua1 shu4 wen1 cheng2 mi3" ⿰衤呈  5766
裥 jian3 "jing4 nu2 jian3 zhang4 qin2" ⿰衤间 "裥,jian3,(dialect) fold or pleat (in clothing)" 5767
祾 ling2 "ling2 wang3 chuai1 ta1 zhun1" ⿰礻夌  5768
谠 dang3 "ai1 song1 pang2 dang3 dang1" ⿰讠党 "谠,dang3,honest; straightforward" 5769
谡 su4 "o1 quan1 yi1 jia3 su4" ⿰讠畟 "谡,su4,composed; rise; to begin" 5770
谧 mi4 "mi4 hang4 ng2 shei2 hui1" ⿰讠𥁑 "谧,mi4,quiet
静谧 jing4mi4 quiet; still; tranquil" 5771
骘 zhi4 "chan2 xun1 zhi4 yang1 wa1" ⿱陟马 "骘,zhi4,a stallion; to rise; to arrange; to stabilize; to differentiate; to judge" 5772
媪 ao3 "chuang3 fen4 jiu4 hao4 ao3" ⿰女昷 "媪,ao3,old woman" 5773
巯 qiu2 "qi1 ge4 lou4 she3 qiu2" ⿰𢀖㐬 巯,qiu2,hydrosulfuryl 5774
翚 hui1 "bang1 xing2 lao2 hun4 hui1" ⿱羽军 "翚,hui1,pheasant; golden pheasant; variegated; to fly" 5775
皴 cun1 "cun1 hui1 wen1 ge3 chuan1" ⿰夋皮 "皴,cun1,chapped; cracked" 5776
缂 ke4 "heng2 zhuan1 ke4 leng4 le4" ⿰纟革  5777
彘 zhi4 "zhi4 cun3 hao3 nu3 yang3" ⿱彑⿲匕矢匕 彘,zhi4,swine 5778
缈 miao3 "pin4 ceng4 kua1 cui1 miao3" ⿰纟眇 缈,miao3,indistinct 5779
缌 si1 "wang2 m2 chun3 xue2 si1" ⿰纟思 "缌,si1,fine linen" 5780
缒 zhui4 "fen1 zhui4 shi1 chuan2 tu3" ⿰纟追 "缒,zhui4,to let down with a rope" 5781
缗 min2 "xing2 tan3 min2 gai4 zeng1" ⿰纟昬 "缗,min2,cord; fishing-line; string of coins" 5782
耢 lao4 "jiang4 lao4 bang4 xin4 geng3" ⿰耒劳 "耢,lao4,a kind of farm tool (in the form of a rectangular frame) used to level the ground; to level the ground by dragging this tool" 5783
瑚 hu2 "hu2 zhi1 shui4 kou4 bo4" ⿰𤣩胡 "瑚,hu2,coral
珊瑚 shan1hu2 coral" 5784
瑁 mao4 "lao2 shu2 mao4 shuai3 ta4" ⿰𤣩冒 瑁,mao4,(jade) 5785
瑄 xuan1 "zei2 shuai4 kua1 huang2 xuan1" ⿰𤣩宣 "瑄,xuan1,ornamental piece of jade" 5786
骜 ao4 "mai2 ao4 shang zhe1 jiao2" ⿱敖马 "骜,ao4,a noble steed (literary); (of a horse) untamed; (fig.) (of a person) headstrong" 5787
髡 kun1 "yi3 qu4 die1 kun1 guai4" ⿱髟兀 "髡,kun1,scalping; to make the head bald (as corporal punishment)" 5788
塬 yuan2 "quan4 han2 yao3 yuan2 zan1" ⿰土原  5789
鄢 yan1 "zun1 fa2 kui2 yan1 yi2" ⿰焉阝 "鄢,yan1,name of a district in henan" 5790
趑 zi1 "zi1 zong4 chi4 cuo4 mie4" ⿺走次 "趑,zi1,to falter; unable to move" 5791
摅 shu1 "si3 nu4 qia1 shu1 zan4" ⿰扌虑 "摅,shu1,set forth; to spread" 5792
搋 chuai1 "chuai1 hou3 zhai1 sao4 nong2" ⿰扌虒 "搋,chuai1,to knead; to rub; to clear a drain with a pump; to conceal sth in one's bosom; to carry sth under one's coat" 5793
搐 chu4 "la4 kong1 chu4 meng3 xiang4" ⿰扌畜 "搐,chu4,to twitch; to have a spasm
抽搐 chou1chu4 to twitch" 5794
搛 jian1 "mao1 lu4 zhan1 qin4 jian1" ⿰扌兼 "搛,jian1,to pick up with chopsticks" 5795
彀 gou4 "jiu4 sai4 pi2 su1 gou4" ⿹𣪊弓 "彀,gou4,to draw a bow to the full; the range of a bow and arrow" 5796
毂 gu3 "zhai3 she2 sun3 gu3 nao1" ⿰⿳士冖车殳 "毂,gu3,hub of wheel" 5797
搦 nuo4 "peng4 miao3 qing2 nuo4 nian1" ⿰扌弱 "搦,nuo4,(literary) to hold (in the hand); to challenge; to provoke" 5798
蓁 zhen1 "kui3 fan1 chi2 zhen1 miao4" ⿱艹秦 "蓁,zhen1,abundant, luxuriant vegetation" 5799
戡 kan1 "gui4 cui4 guan3 kan1 kou1" ⿰甚戈 "戡,kan1,kill; suppress" 5800
蓍 shi1 "chuang1 xin1 rou4 fu3 shi1" ⿱艹耆 "蓍,shi1,yarrow (achillea millefolium)" 5801
鄞 yin2 "mi1 dian4 yin2 ye4 gou1" ⿰堇阝 "鄞,yin2,name of a district in zhejiang" 5802
蓐 ru4 "huai4 ru4 wu2 chuai4 zhou2" ⿱艹辱 "蓐,ru4,mat; rushes" 5803
鹋 miao2 "mie1 zheng3 yan3 qian1 miao2" ⿰苗鸟  5804
蒽 en1 "nang3 nang1 en1 shen1 zao4" ⿱艹恩 蒽,en1,anthracene 5805
蓖 bi4 "zuo3 bi4 chou4 zhai2 zu2" ⿱艹𣬉 "蓖,bi4,the castor-oil plant" 5806
蓊 weng3 "zi1 weng3 jiong1 wo1 cang2" ⿱艹翁 "蓊,weng3,luxuriant vegetation" 5807
蒯 kuai3 "yi2 tu2 kuai3 ling4 pang1" ⿰萠刂 "蒯,kuai3,a rush; scirpus cyperinus" 5808
蓑 suo1 "suo1 wo1 ou4 pin4 lin3" ⿱艹衰 "蓑,suo1,rain coat made of straw etc" 5809
蒺 ji2 "bei4 ji2 zang4 qian2 o1" ⿱艹疾 "蒺,ji2,tribulus terrestris" 5810
